stationID,tz,obsTimeUtc,obsTimeLocal,epoch,lat,lon,solarRadiationHigh,uvHigh,winddirAvg,humidityHigh,humidityLow,humidityAvg,qcStatus,tempHigh,tempLow,tempAvg,windspeedHigh,windspeedLow,windspeedAvg,windgustHigh,windgustLow,windgustAvg,dewptHigh,dewptLow,dewptAvg,windchillHigh,windchillLow,windchillAvg,heatindexHigh,heatindexLow,heatindexAvg,pressureMax,pressureMin,pressureTrend,precipRate,precipTotal
ISANTAFE117,America/Buenos_Aires,2021-03-10T07:04:04Z,2021-03-10 04:04:04,1615359844,-32.970016,-60.62426,0.0,0.0,103.0,84.0,84.0,84.0,1,65.6,65.6,65.6,0.0,0.0,0.0,0.0,0.0,0.0,60.6,60.6,60.6,65.6,65.6,65.6,65.6,65.6,65.6,29.79,29.79,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T07:08:24Z,2021-03-10 04:08:24,1615360104,-32.970016,-60.62426,0.0,0.0,103.0,84.0,84.0,84.0,1,65.5,65.5,65.5,0.0,0.0,0.0,0.0,0.0,0.0,60.5,60.5,60.5,65.5,65.5,65.5,65.5,65.5,65.5,29.79,29.79,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T07:14:15Z,2021-03-10 04:14:15,1615360455,-32.970016,-60.62426,0.0,0.0,103.0,85.0,84.0,84.7,1,65.3,65.3,65.3,0.0,0.0,0.0,0.0,0.0,0.0,60.7,60.3,60.6,65.3,65.3,65.3,65.3,65.3,65.3,29.79,29.79,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T07:18:33Z,2021-03-10 04:18:33,1615360713,-32.970016,-60.62426,0.0,0.0,103.0,85.0,85.0,85.0,1,65.2,65.2,65.2,0.0,0.0,0.0,0.0,0.0,0.0,60.6,60.6,60.6,65.2,65.2,65.2,65.2,65.2,65.2,29.79,29.79,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T07:24:06Z,2021-03-10 04:24:06,1615361046,-32.970016,-60.62426,0.0,0.0,103.0,86.0,85.0,85.3,1,65.2,65.2,65.2,0.0,0.0,0.0,0.0,0.0,0.0,60.9,60.6,60.7,65.2,65.2,65.2,65.2,65.2,65.2,29.79,29.79,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T07:28:22Z,2021-03-10 04:28:22,1615361302,-32.970016,-60.62426,0.0,0.0,103.0,86.0,86.0,86.0,1,65.2,65.0,65.1,0.0,0.0,0.0,0.0,0.0,0.0,60.9,60.7,60.8,65.2,65.0,65.1,65.2,65.0,65.1,29.79,29.79,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T07:34:15Z,2021-03-10 04:34:15,1615361655,-32.970016,-60.62426,0.0,0.0,103.0,86.0,86.0,86.0,1,65.0,65.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,60.7,60.7,60.7,65.0,65.0,65.0,65.0,65.0,65.0,29.79,29.79,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T07:38:33Z,2021-03-10 04:38:33,1615361913,-32.970016,-60.62426,0.0,0.0,103.0,86.0,86.0,86.0,1,65.0,64.8,64.9,0.0,0.0,0.0,0.0,0.0,0.0,60.7,60.5,60.6,65.0,64.8,64.9,65.0,64.8,64.9,29.79,29.79,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T07:44:03Z,2021-03-10 04:44:03,1615362243,-32.970016,-60.62426,0.0,0.0,103.0,87.0,86.0,86.3,1,64.8,64.8,64.8,0.0,0.0,0.0,0.0,0.0,0.0,60.8,60.5,60.6,64.8,64.8,64.8,64.8,64.8,64.8,29.79,29.79,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T07:48:29Z,2021-03-10 04:48:29,1615362509,-32.970016,-60.62426,0.0,0.0,103.0,87.0,87.0,87.0,1,64.8,64.7,64.8,0.0,0.0,0.0,0.0,0.0,0.0,60.8,60.7,60.8,64.8,64.7,64.8,64.8,64.7,64.8,29.79,29.79,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T07:54:02Z,2021-03-10 04:54:02,1615362842,-32.970016,-60.62426,0.0,0.0,103.0,87.0,86.0,86.7,1,64.7,64.5,64.6,0.0,0.0,0.0,0.0,0.0,0.0,60.7,60.4,60.5,64.7,64.5,64.6,64.7,64.5,64.6,29.79,29.79,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T07:58:21Z,2021-03-10 04:58:21,1615363101,-32.970016,-60.62426,0.0,0.0,103.0,87.0,87.0,87.0,1,64.5,64.3,64.4,0.0,0.0,0.0,0.0,0.0,0.0,60.5,60.3,60.4,64.5,64.3,64.4,64.5,64.3,64.4,29.79,29.79,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T08:04:19Z,2021-03-10 05:04:19,1615363459,-32.970016,-60.62426,0.0,0.0,115.0,88.0,87.0,87.7,1,64.3,64.2,64.3,0.0,0.0,0.0,0.0,0.0,0.0,60.7,60.3,60.5,64.3,64.2,64.3,64.3,64.2,64.3,29.79,29.79,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T08:08:39Z,2021-03-10 05:08:39,1615363719,-32.970016,-60.62426,0.0,0.0,115.0,88.0,88.0,88.0,1,64.2,64.2,64.2,0.0,0.0,0.0,0.0,0.0,0.0,60.6,60.6,60.6,64.2,64.2,64.2,64.2,64.2,64.2,29.79,29.79,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T08:14:10Z,2021-03-10 05:14:10,1615364050,-32.970016,-60.62426,0.0,0.0,124.0,88.0,88.0,88.0,1,64.2,64.0,64.1,0.0,0.0,0.0,1.0,1.0,1.0,60.6,60.4,60.5,64.2,64.0,64.1,64.2,64.0,64.1,29.79,29.79,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T08:18:25Z,2021-03-10 05:18:25,1615364305,-32.970016,-60.62426,0.0,0.0,123.0,89.0,89.0,89.0,1,64.0,64.0,64.0,0.0,0.0,0.0,1.0,1.0,1.0,60.7,60.7,60.7,64.0,64.0,64.0,64.0,64.0,64.0,29.79,29.79,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T08:24:16Z,2021-03-10 05:24:16,1615364656,-32.970016,-60.62426,0.0,0.0,124.0,89.0,89.0,89.0,1,64.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,60.7,60.7,60.7,64.0,64.0,64.0,64.0,64.0,64.0,29.79,29.78,-0.14,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T08:28:36Z,2021-03-10 05:28:36,1615364916,-32.970016,-60.62426,0.0,0.0,123.0,89.0,89.0,89.0,1,63.9,63.9,63.9,0.0,0.0,0.0,0.0,0.0,0.0,60.6,60.6,60.6,63.9,63.9,63.9,63.9,63.9,63.9,29.78,29.78,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T08:34:03Z,2021-03-10 05:34:03,1615365243,-32.970016,-60.62426,0.0,0.0,124.0,90.0,89.0,89.3,1,63.9,63.9,63.9,0.0,0.0,0.0,0.0,0.0,0.0,60.9,60.6,60.7,63.9,63.9,63.9,63.9,63.9,63.9,29.78,29.78,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T08:38:25Z,2021-03-10 05:38:25,1615365505,-32.970016,-60.62426,0.0,0.0,123.0,90.0,90.0,90.0,1,63.9,63.9,63.9,0.0,0.0,0.0,0.0,0.0,0.0,60.9,60.9,60.9,63.9,63.9,63.9,63.9,63.9,63.9,29.78,29.78,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T08:44:18Z,2021-03-10 05:44:18,1615365858,-32.970016,-60.62426,0.0,0.0,121.0,90.0,90.0,90.0,1,63.9,63.7,63.8,0.0,0.0,0.0,0.0,0.0,0.0,60.9,60.7,60.8,63.9,63.7,63.8,63.9,63.7,63.8,29.78,29.78,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T08:48:38Z,2021-03-10 05:48:38,1615366118,-32.970016,-60.62426,0.0,0.0,118.0,90.0,90.0,90.0,1,63.7,63.7,63.7,0.0,0.0,0.0,0.0,0.0,0.0,60.7,60.7,60.7,63.7,63.7,63.7,63.7,63.7,63.7,29.78,29.78,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T08:54:12Z,2021-03-10 05:54:12,1615366452,-32.970016,-60.62426,0.0,0.0,118.0,90.0,90.0,90.0,1,63.7,63.5,63.6,0.0,0.0,0.0,0.0,0.0,0.0,60.7,60.5,60.6,63.7,63.5,63.6,63.7,63.5,63.6,29.78,29.78,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T08:58:35Z,2021-03-10 05:58:35,1615366715,-32.970016,-60.62426,0.0,0.0,109.0,90.0,90.0,90.0,1,63.5,63.5,63.5,0.0,0.0,0.0,0.0,0.0,0.0,60.5,60.5,60.5,63.5,63.5,63.5,63.5,63.5,63.5,29.78,29.78,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T09:04:09Z,2021-03-10 06:04:09,1615367049,-32.970016,-60.62426,0.0,0.0,109.0,91.0,90.0,90.7,1,63.5,63.5,63.5,0.0,0.0,0.0,0.0,0.0,0.0,60.8,60.5,60.7,63.5,63.5,63.5,63.5,63.5,63.5,29.78,29.78,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T09:08:29Z,2021-03-10 06:08:29,1615367309,-32.970016,-60.62426,0.0,0.0,109.0,91.0,91.0,91.0,1,63.5,63.5,63.5,0.0,0.0,0.0,0.0,0.0,0.0,60.8,60.8,60.8,63.5,63.5,63.5,63.5,63.5,63.5,29.78,29.78,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T09:14:02Z,2021-03-10 06:14:02,1615367642,-32.970016,-60.62426,0.0,0.0,109.0,91.0,91.0,91.0,1,63.5,63.5,63.5,0.0,0.0,0.0,0.0,0.0,0.0,60.8,60.8,60.8,63.5,63.5,63.5,63.5,63.5,63.5,29.78,29.78,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T09:18:20Z,2021-03-10 06:18:20,1615367900,-32.970016,-60.62426,0.0,0.0,109.0,91.0,91.0,91.0,1,63.5,63.5,63.5,0.0,0.0,0.0,2.0,0.0,1.0,60.8,60.8,60.8,63.5,63.5,63.5,63.5,63.5,63.5,29.78,29.78,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T09:24:16Z,2021-03-10 06:24:16,1615368256,-32.970016,-60.62426,0.0,0.0,109.0,91.0,91.0,91.0,1,63.5,63.5,63.5,0.0,0.0,0.0,0.0,0.0,0.0,60.8,60.8,60.8,63.5,63.5,63.5,63.5,63.5,63.5,29.78,29.78,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T09:28:34Z,2021-03-10 06:28:34,1615368514,-32.970016,-60.62426,0.0,0.0,109.0,91.0,91.0,91.0,1,63.5,63.4,63.5,0.0,0.0,0.0,0.0,0.0,0.0,60.8,60.7,60.8,63.5,63.4,63.5,63.5,63.4,63.5,29.78,29.78,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T09:34:04Z,2021-03-10 06:34:04,1615368844,-32.970016,-60.62426,0.0,0.0,109.0,91.0,91.0,91.0,1,63.4,63.4,63.4,0.0,0.0,0.0,0.0,0.0,0.0,60.7,60.7,60.7,63.4,63.4,63.4,63.4,63.4,63.4,29.78,29.78,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T09:38:31Z,2021-03-10 06:38:31,1615369111,-32.970016,-60.62426,0.0,0.0,109.0,92.0,92.0,92.0,1,63.2,63.2,63.2,0.0,0.0,0.0,0.0,0.0,0.0,60.8,60.8,60.8,63.2,63.2,63.2,63.2,63.2,63.2,29.78,29.78,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T09:44:08Z,2021-03-10 06:44:08,1615369448,-32.970016,-60.62426,0.0,0.0,109.0,92.0,91.0,91.7,1,63.2,63.1,63.1,0.0,0.0,0.0,0.0,0.0,0.0,60.7,60.5,60.6,63.2,63.1,63.1,63.2,63.1,63.1,29.78,29.78,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T09:48:27Z,2021-03-10 06:48:27,1615369707,-32.970016,-60.62426,0.0,0.0,109.0,92.0,92.0,92.0,1,63.1,63.1,63.1,0.0,0.0,0.0,0.0,0.0,0.0,60.7,60.7,60.7,63.1,63.1,63.1,63.1,63.1,63.1,29.78,29.78,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T09:54:20Z,2021-03-10 06:54:20,1615370060,-32.970016,-60.62426,0.0,0.0,109.0,92.0,92.0,92.0,1,62.9,62.9,62.9,0.0,0.0,0.0,0.0,0.0,0.0,60.5,60.5,60.5,62.9,62.9,62.9,62.9,62.9,62.9,29.78,29.78,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T09:58:20Z,2021-03-10 06:58:20,1615370300,-32.970016,-60.62426,0.0,0.0,109.0,92.0,92.0,92.0,1,62.9,62.9,62.9,0.0,0.0,0.0,0.0,0.0,0.0,60.5,60.5,60.5,62.9,62.9,62.9,62.9,62.9,62.9,29.78,29.78,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T10:04:11Z,2021-03-10 07:04:11,1615370651,-32.970016,-60.62426,7.0,0.0,109.0,92.0,92.0,92.0,1,62.9,62.9,62.9,0.0,0.0,0.0,0.0,0.0,0.0,60.5,60.5,60.5,62.9,62.9,62.9,62.9,62.9,62.9,29.78,29.78,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T10:08:32Z,2021-03-10 07:08:32,1615370912,-32.970016,-60.62426,12.0,0.0,109.0,92.0,92.0,92.0,1,62.7,62.7,62.7,0.0,0.0,0.0,0.0,0.0,0.0,60.3,60.3,60.3,62.7,62.7,62.7,62.7,62.7,62.7,29.78,29.78,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T10:14:02Z,2021-03-10 07:14:02,1615371242,-32.970016,-60.62426,21.0,0.0,109.0,92.0,92.0,92.0,1,62.7,62.7,62.7,0.0,0.0,0.0,0.0,0.0,0.0,60.3,60.3,60.3,62.7,62.7,62.7,62.7,62.7,62.7,29.78,29.78,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T10:18:22Z,2021-03-10 07:18:22,1615371502,-32.970016,-60.62426,32.0,0.0,109.0,92.0,92.0,92.0,1,62.7,62.7,62.7,0.0,0.0,0.0,0.0,0.0,0.0,60.3,60.3,60.3,62.7,62.7,62.7,62.7,62.7,62.7,29.78,29.78,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T10:24:07Z,2021-03-10 07:24:07,1615371847,-32.970016,-60.62426,46.0,0.0,109.0,93.0,92.0,92.3,1,62.7,62.7,62.7,0.0,0.0,0.0,0.0,0.0,0.0,60.6,60.3,60.4,62.7,62.7,62.7,62.7,62.7,62.7,29.78,29.78,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T10:28:35Z,2021-03-10 07:28:35,1615372115,-32.970016,-60.62426,58.0,0.0,109.0,93.0,92.0,92.5,1,62.7,62.7,62.7,0.0,0.0,0.0,0.0,0.0,0.0,60.6,60.3,60.5,62.7,62.7,62.7,62.7,62.7,62.7,29.78,29.78,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T10:34:02Z,2021-03-10 07:34:02,1615372442,-32.970016,-60.62426,74.0,0.0,109.0,93.0,92.0,92.3,1,62.9,62.9,62.9,0.0,0.0,0.0,1.0,0.0,0.3,60.8,60.5,60.6,62.9,62.9,62.9,62.9,62.9,62.9,29.78,29.78,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T10:38:20Z,2021-03-10 07:38:20,1615372700,-32.970016,-60.62426,91.0,0.0,110.0,93.0,92.0,92.5,1,62.9,62.9,62.9,0.0,0.0,0.0,1.0,1.0,1.0,60.8,60.5,60.7,62.9,62.9,62.9,62.9,62.9,62.9,29.78,29.78,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T10:44:14Z,2021-03-10 07:44:14,1615373054,-32.970016,-60.62426,104.0,0.0,110.0,92.0,92.0,92.0,1,62.9,62.7,62.8,0.0,0.0,0.0,0.0,0.0,0.0,60.5,60.3,60.4,62.9,62.7,62.8,62.9,62.7,62.8,29.78,29.78,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T10:48:34Z,2021-03-10 07:48:34,1615373314,-32.970016,-60.62426,120.0,0.0,110.0,92.0,92.0,92.0,1,62.7,62.7,62.7,0.0,0.0,0.0,3.0,0.0,1.5,60.3,60.3,60.3,62.7,62.7,62.7,62.7,62.7,62.7,29.78,29.78,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T10:54:03Z,2021-03-10 07:54:03,1615373643,-32.970016,-60.62426,134.0,0.0,110.0,92.0,92.0,92.0,1,62.7,62.7,62.7,0.0,0.0,0.0,0.0,0.0,0.0,60.3,60.3,60.3,62.7,62.7,62.7,62.7,62.7,62.7,29.78,29.78,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T10:58:25Z,2021-03-10 07:58:25,1615373905,-32.970016,-60.62426,139.0,0.0,110.0,92.0,92.0,92.0,1,62.7,62.7,62.7,0.0,0.0,0.0,0.0,0.0,0.0,60.3,60.3,60.3,62.7,62.7,62.7,62.7,62.7,62.7,29.78,29.78,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T11:04:16Z,2021-03-10 08:04:16,1615374256,-32.970016,-60.62426,156.0,0.0,110.0,92.0,92.0,92.0,1,62.7,62.7,62.7,0.0,0.0,0.0,0.0,0.0,0.0,60.3,60.3,60.3,62.7,62.7,62.7,62.7,62.7,62.7,29.78,29.78,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T11:08:36Z,2021-03-10 08:08:36,1615374516,-32.970016,-60.62426,137.0,0.0,110.0,92.0,92.0,92.0,1,62.9,62.9,62.9,0.0,0.0,0.0,0.0,0.0,0.0,60.5,60.5,60.5,62.9,62.9,62.9,62.9,62.9,62.9,29.79,29.79,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T11:14:05Z,2021-03-10 08:14:05,1615374845,-32.970016,-60.62426,190.0,0.0,110.0,93.0,92.0,92.3,1,63.1,62.9,63.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,60.5,60.7,63.1,62.9,63.0,63.1,62.9,63.0,29.79,29.79,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T11:18:25Z,2021-03-10 08:18:25,1615375105,-32.970016,-60.62426,193.0,0.0,109.0,92.0,92.0,92.0,1,63.2,63.1,63.2,0.0,0.0,0.0,0.0,0.0,0.0,60.8,60.7,60.8,63.2,63.1,63.2,63.2,63.1,63.2,29.79,29.79,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T11:24:14Z,2021-03-10 08:24:14,1615375454,-32.970016,-60.62426,218.0,0.0,110.0,92.0,92.0,92.0,1,63.5,63.2,63.4,0.0,0.0,0.0,0.0,0.0,0.0,61.1,60.8,61.0,63.5,63.2,63.4,63.5,63.2,63.4,29.79,29.79,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T11:28:34Z,2021-03-10 08:28:34,1615375714,-32.970016,-60.62426,236.0,0.0,110.0,92.0,92.0,92.0,1,63.7,63.5,63.6,0.0,0.0,0.0,0.0,0.0,0.0,61.3,61.1,61.2,63.7,63.5,63.6,63.7,63.5,63.6,29.79,29.79,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T11:34:07Z,2021-03-10 08:34:07,1615376047,-32.970016,-60.62426,253.0,0.5,109.0,92.0,92.0,92.0,1,64.0,63.9,63.9,0.0,0.0,0.0,0.0,0.0,0.0,61.6,61.5,61.5,64.0,63.9,63.9,64.0,63.9,63.9,29.79,29.79,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T11:38:23Z,2021-03-10 08:38:23,1615376303,-32.970016,-60.62426,267.0,0.5,109.0,92.0,92.0,92.0,1,64.2,64.0,64.1,0.0,0.0,0.0,0.0,0.0,0.0,61.8,61.6,61.7,64.2,64.0,64.1,64.2,64.0,64.1,29.79,29.79,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T11:44:17Z,2021-03-10 08:44:17,1615376657,-32.970016,-60.62426,281.0,0.5,110.0,92.0,92.0,92.0,1,64.7,64.3,64.5,0.0,0.0,0.0,0.0,0.0,0.0,62.3,61.9,62.1,64.7,64.3,64.5,64.7,64.3,64.5,29.79,29.79,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T11:48:37Z,2021-03-10 08:48:37,1615376917,-32.970016,-60.62426,301.0,0.6,110.0,92.0,91.0,91.5,1,65.2,64.8,65.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,62.4,62.5,65.2,64.8,65.0,65.2,64.8,65.0,29.79,29.79,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T11:54:10Z,2021-03-10 08:54:10,1615377250,-32.970016,-60.62426,318.0,0.6,109.0,91.0,91.0,91.0,1,65.5,65.2,65.3,0.0,0.0,0.0,0.0,0.0,0.0,62.8,62.5,62.6,65.5,65.2,65.3,65.5,65.2,65.3,29.79,29.79,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T11:58:33Z,2021-03-10 08:58:33,1615377513,-32.970016,-60.62426,334.0,0.7,110.0,90.0,90.0,90.0,1,65.8,65.6,65.7,0.0,0.0,0.0,0.0,0.0,0.0,62.8,62.6,62.7,65.8,65.6,65.7,65.8,65.6,65.7,29.79,29.79,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T12:04:04Z,2021-03-10 09:04:04,1615377844,-32.970016,-60.62426,350.0,0.7,110.0,90.0,89.0,89.3,1,66.3,66.0,66.1,0.0,0.0,0.0,0.0,0.0,0.0,63.0,62.8,62.9,66.3,66.0,66.1,66.3,66.0,66.1,29.79,29.79,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T12:08:24Z,2021-03-10 09:08:24,1615378104,-32.970016,-60.62426,366.0,0.7,110.0,89.0,88.0,88.5,0,66.4,66.4,66.4,0.0,0.0,0.0,0.0,0.0,0.0,63.1,62.7,62.9,66.4,66.4,66.4,66.4,66.4,66.4,29.79,29.79,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T12:14:12Z,2021-03-10 09:14:12,1615378452,-32.970016,-60.62426,383.0,0.8,110.0,88.0,88.0,88.0,0,66.9,66.6,66.8,0.0,0.0,0.0,0.0,0.0,0.0,63.2,62.9,63.1,66.9,66.6,66.8,66.9,66.6,66.8,29.79,29.79,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T12:18:30Z,2021-03-10 09:18:30,1615378710,-32.970016,-60.62426,397.0,0.8,110.0,87.0,86.0,86.5,1,67.6,67.3,67.4,0.0,0.0,0.0,0.0,0.0,0.0,63.3,63.3,63.3,67.6,67.3,67.4,67.6,67.3,67.4,29.79,29.79,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T12:24:20Z,2021-03-10 09:24:20,1615379060,-32.970016,-60.62426,418.0,0.9,110.0,86.0,83.0,84.7,1,68.1,67.8,67.9,0.0,0.0,0.0,0.0,0.0,0.0,63.5,62.7,63.1,68.1,67.8,67.9,68.1,67.8,67.9,29.79,29.79,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T12:28:20Z,2021-03-10 09:28:20,1615379300,-32.970016,-60.62426,424.0,0.9,110.0,82.0,82.0,82.0,1,68.6,68.4,68.5,0.0,0.0,0.0,0.0,0.0,0.0,62.9,62.7,62.8,68.6,68.4,68.5,68.6,68.4,68.5,29.79,29.79,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T12:34:11Z,2021-03-10 09:34:11,1615379651,-32.970016,-60.62426,446.0,1.0,109.0,81.0,79.0,80.0,1,69.4,69.1,69.3,0.0,0.0,0.0,0.0,0.0,0.0,63.0,62.6,62.8,69.4,69.1,69.3,69.4,69.1,69.3,29.79,29.79,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T12:38:29Z,2021-03-10 09:38:29,1615379909,-32.970016,-60.62426,457.0,1.1,110.0,79.0,79.0,79.0,1,69.6,69.6,69.6,0.0,0.0,0.0,0.0,0.0,0.0,62.8,62.8,62.8,69.6,69.6,69.6,69.6,69.6,69.6,29.79,29.79,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T12:44:21Z,2021-03-10 09:44:21,1615380261,-32.970016,-60.62426,478.0,1.1,110.0,79.0,78.0,78.3,1,70.3,69.8,70.0,0.0,0.0,0.0,0.0,0.0,0.0,63.1,62.7,62.9,70.3,69.8,70.0,70.7,69.8,70.1,29.79,29.79,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T12:48:21Z,2021-03-10 09:48:21,1615380501,-32.970016,-60.62426,489.0,1.2,109.0,76.0,76.0,76.0,1,70.4,70.4,70.4,0.0,0.0,0.0,0.0,0.0,0.0,62.5,62.5,62.5,70.4,70.4,70.4,70.7,70.7,70.7,29.79,29.79,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T12:54:15Z,2021-03-10 09:54:15,1615380855,-32.970016,-60.62426,508.0,1.2,109.0,77.0,76.0,76.7,1,70.8,70.6,70.7,0.0,0.0,0.0,0.0,0.0,0.0,63.2,62.7,63.0,70.8,70.6,70.7,71.2,70.9,71.0,29.79,29.79,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T12:58:35Z,2021-03-10 09:58:35,1615381115,-32.970016,-60.62426,515.0,1.3,110.0,77.0,77.0,77.0,1,71.3,70.9,71.1,0.0,0.0,0.0,0.0,0.0,0.0,63.7,63.3,63.5,71.3,70.9,71.1,71.7,71.3,71.5,29.79,29.79,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T13:04:20Z,2021-03-10 10:04:20,1615381460,-32.970016,-60.62426,534.0,1.3,110.0,75.0,75.0,75.0,1,72.0,71.6,71.8,0.0,0.0,0.0,0.0,0.0,0.0,63.6,63.3,63.4,72.0,71.6,71.8,72.4,72.0,72.2,29.79,29.79,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T13:08:24Z,2021-03-10 10:08:24,1615381704,-32.970016,-60.62426,548.0,1.4,110.0,75.0,75.0,75.0,1,72.3,72.1,72.2,0.0,0.0,0.0,0.0,0.0,0.0,63.9,63.7,63.8,72.3,72.1,72.2,72.8,72.5,72.6,29.78,29.78,0.0,0.0,0.0
ISANTAFE117,America/Buenos_Aires,2021-03-10T13:14:12Z,2021-03-10 10:14:12,1615382052,-32.970016,-60.62426,566.0,1.5,105.0,74.0,73.0,73.7,1,73.0,72.5,72.7,0.0,0.0,0.0,0.0,0.0,0.0,63.9,63.7,63.8,73.0,72.5,72.7,73.4,72.9,73.2,29.78,29.78,0.0,0.0,0.0
